CPUID:,0x906ED
Processor:,Intel Core i7 9700K (Coffee Lake)
Platform:,LGA 1151 (Socket H4)
Revision:,R0
Lithography:,14nm

Session start:,22:14:57 - November 02 - 2020

Time,Core 0 Temp. (�),Core 1 Temp. (�),Core 2 Temp. (�),Core 3 Temp. (�),Core 4 Temp. (�),Core 5 Temp. (�),Core 6 Temp. (�),Core 7 Temp. (�),,Core 0,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 1,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 2,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 3,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 4,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 5,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 6,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),Core 7,Low temp. (�),High temp. (�),Core load (%),Core speed (MHz),CPU 0 Power,
00:37:34 11/03/20,55,54,58,50,59,56,56,54,,,28,68,27,4492.31,,28,65,67,4492.31,,28,70,43,4492.31,,27,67,40,4492.31,,28,69,43,4492.31,,27,70,75,4492.31,,27,64,40,4492.31,,26,67,33,4492.31,80.5,
00:37:44 11/03/20,50,52,57,51,53,56,49,51,,,28,68,31,4492.31,,28,65,65,4592.13,,28,70,36,4492.31,,27,67,45,4492.31,,28,69,53,4492.31,,27,70,80,4592.13,,27,64,47,4492.31,,26,67,37,4592.13,82.9,
00:37:54 11/03/20,53,57,53,53,55,58,55,50,,,28,68,53,4492.31,,28,65,69,4492.31,,28,70,61,4492.31,,27,67,48,4492.31,,28,69,69,4492.31,,27,70,77,4592.13,,27,64,64,4492.31,,26,67,59,4492.31,91.9,
00:38:04 11/03/20,51,55,52,49,53,56,52,51,,,28,68,38,4492.31,,28,65,77,4492.31,,28,70,44,4492.31,,27,67,41,4492.31,,28,69,53,4592.13,,27,70,80,4492.31,,27,64,47,4592.13,,26,67,38,4592.13,75.6,
00:38:14 11/03/20,46,46,48,53,49,57,50,46,,,28,68,18,4492.31,,28,65,39,4492.31,,28,70,12,4492.31,,27,67,35,4592.13,,28,69,26,4592.13,,27,70,76,4592.13,,27,64,32,4592.13,,26,67,26,4592.13,57.9,
00:38:24 11/03/20,51,44,46,47,47,51,53,45,,,28,68,12,4592.13,,28,65,29,4592.13,,28,70,20,4592.13,,27,67,26,4592.13,,28,69,23,4592.13,,27,70,66,4492.31,,27,64,59,4592.13,,26,67,25,4592.13,62.2,
00:38:34 11/03/20,44,42,43,43,42,53,49,44,,,28,68,9,4492.31,,28,65,25,4592.13,,28,70,4,4592.13,,27,67,17,4592.13,,28,69,20,4592.13,,27,70,72,4592.13,,27,64,31,4592.13,,26,67,4,4592.13,51.2,
00:38:44 11/03/20,46,48,52,48,47,52,53,46,,,28,68,20,4592.13,,28,65,71,4492.31,,28,70,30,4592.13,,27,67,47,4592.13,,28,69,35,4592.13,,27,70,52,4592.13,,27,64,46,4592.13,,26,67,30,4592.13,64.8,
00:38:54 11/03/20,43,42,43,44,42,54,50,43,,,28,68,24,4592.13,,28,65,31,4492.31,,28,70,17,4492.31,,27,67,14,4492.31,,28,69,17,4492.31,,27,70,70,4492.31,,27,64,31,4592.13,,26,67,10,4492.31,50.1,
00:39:04 11/03/20,45,49,46,50,50,47,47,47,,,28,68,19,4592.13,,28,65,41,4492.31,,28,70,20,4492.31,,27,67,41,4492.31,,28,69,35,4592.13,,27,70,24,4592.13,,27,64,38,4592.13,,26,67,24,4592.13,59.2,
00:39:14 11/03/20,43,42,43,47,44,54,49,45,,,28,68,10,4492.31,,28,65,38,4492.31,,28,70,21,4492.31,,27,67,29,4592.13,,28,69,17,4492.31,,27,70,68,4492.31,,27,64,47,4492.31,,26,67,26,4492.31,51.1,
00:39:24 11/03/20,47,47,44,45,45,43,48,42,,,28,68,28,4592.13,,28,65,34,4592.13,,28,70,26,4492.31,,27,67,42,4492.31,,28,69,34,4592.13,,27,70,36,4592.13,,27,64,34,4592.13,,26,67,23,4592.13,48.5,
00:39:34 11/03/20,40,42,42,39,42,41,41,40,,,28,68,26,3194.53,,28,65,40,3194.53,,28,70,20,3194.53,,27,67,26,3194.53,,28,69,51,3194.53,,27,70,24,3194.53,,27,64,37,3194.53,,26,67,27,3194.53,48.8,
00:39:44 11/03/20,42,44,47,42,43,41,46,40,,,28,68,11,4592.13,,28,65,31,4592.13,,28,70,25,4492.31,,27,67,30,4592.13,,28,69,19,4592.13,,27,70,12,4592.13,,27,64,25,4592.13,,26,67,16,4592.13,39.4,
00:39:54 11/03/20,43,43,48,45,42,44,48,42,,,28,68,18,4492.31,,28,65,47,4592.13,,28,70,22,4592.13,,27,67,47,4592.13,,28,69,25,4592.13,,27,70,15,4492.31,,27,64,26,4592.13,,26,67,20,4592.13,41.2,
00:40:04 11/03/20,45,51,44,57,47,44,48,42,,,28,68,39,4592.13,,28,65,55,4592.13,,28,70,41,4592.13,,27,67,56,4592.13,,28,69,42,4592.13,,27,70,36,4592.13,,27,64,39,4592.13,,26,67,42,4592.13,62.1,
00:40:14 11/03/20,39,42,40,40,41,38,45,38,,,28,68,3,4592.13,,28,65,39,4492.31,,28,70,8,4592.13,,27,67,11,4592.13,,28,69,11,4492.31,,27,70,3,4492.31,,27,64,19,4492.31,,26,67,13,4592.13,21.6,
00:40:24 11/03/20,39,39,39,42,40,37,45,38,,,28,68,13,4592.13,,28,65,49,4592.13,,28,70,13,4592.13,,27,67,18,4592.13,,28,69,18,4592.13,,27,70,3,4592.13,,27,64,27,4492.31,,26,67,10,4592.13,44.7,
00:40:34 11/03/20,41,48,46,45,47,41,46,40,,,28,68,12,4492.31,,28,65,36,4492.31,,28,70,17,4492.31,,27,67,23,4492.31,,28,69,28,4492.31,,27,70,9,4492.31,,27,64,37,4492.31,,26,67,14,4492.31,22.2,
00:40:44 11/03/20,42,49,44,40,40,45,45,39,,,28,68,27,4492.31,,28,65,51,4592.13,,28,70,34,4592.13,,27,67,27,4592.13,,28,69,21,4492.31,,27,70,27,4592.13,,27,64,38,4492.31,,26,67,27,4492.31,28.0,
00:40:54 11/03/20,48,50,46,47,49,44,44,42,,,28,68,18,4492.31,,28,65,49,4492.31,,28,70,22,4492.31,,27,67,29,4492.31,,28,69,27,4492.31,,27,70,27,4492.31,,27,64,32,4492.31,,26,67,27,4492.31,44.2,
00:41:04 11/03/20,37,47,40,42,46,36,36,36,,,28,68,9,4492.31,,28,65,45,4592.13,,28,70,9,4592.13,,27,67,15,4592.13,,28,69,21,4592.13,,27,70,4,4592.13,,27,64,1,4592.13,,26,67,9,4592.13,30.0,
00:41:14 11/03/20,36,46,37,40,43,36,36,35,,,28,68,11,4492.31,,28,65,11,4592.13,,28,70,11,4592.13,,27,67,11,4592.13,,28,69,19,4592.13,,27,70,4,4592.13,,27,64,5,4592.13,,26,67,5,4592.13,9.2,
00:41:24 11/03/20,37,43,40,36,43,37,35,35,,,28,68,6,4492.31,,28,65,20,4492.31,,28,70,9,4592.13,,27,67,17,4592.13,,28,69,20,4592.13,,27,70,4,4592.13,,27,64,6,4592.13,,26,67,9,4592.13,9.8,
00:41:34 11/03/20,36,44,39,36,42,35,35,35,,,28,68,9,4592.13,,28,65,20,4492.31,,28,70,19,4592.13,,27,67,14,4592.13,,28,69,20,4592.13,,27,70,7,4592.13,,27,64,4,4592.13,,26,67,9,4592.13,17.9,
00:41:44 11/03/20,38,45,41,38,44,39,36,37,,,28,68,19,4492.31,,28,65,33,4592.13,,28,70,24,4592.13,,27,67,22,4592.13,,28,69,24,4592.13,,27,70,13,4592.13,,27,64,10,4592.13,,26,67,11,4592.13,17.6,
00:41:54 11/03/20,36,43,38,36,43,37,35,35,,,28,68,7,4492.31,,28,65,38,4492.31,,28,70,15,4592.13,,27,67,13,4592.13,,28,69,21,4592.13,,27,70,9,4592.13,,27,64,4,4592.13,,26,67,24,4592.13,20.1,
00:42:04 11/03/20,45,49,50,50,49,46,41,42,,,28,68,31,4492.31,,28,65,44,4492.31,,28,70,28,4492.31,,27,67,17,4492.31,,28,69,31,4492.31,,27,70,42,4492.31,,27,64,31,4492.31,,26,67,28,4492.31,60.2,
00:42:14 11/03/20,51,54,54,50,50,50,51,47,,,28,68,49,4492.31,,28,65,58,4492.31,,28,70,31,4492.31,,27,67,30,4492.31,,28,69,20,4492.31,,27,70,28,4492.31,,27,64,36,4492.31,,26,67,27,4492.31,42.8,
00:42:24 11/03/20,52,54,53,51,60,53,55,48,,,28,68,33,4492.31,,28,65,66,4492.31,,28,70,48,4492.31,,27,67,40,4492.31,,28,69,47,4492.31,,27,70,40,4492.31,,27,64,50,4492.31,,26,67,39,4492.31,55.3,
00:42:34 11/03/20,44,52,47,44,49,44,44,46,,,28,68,24,4492.31,,28,65,32,4492.31,,28,70,22,4492.31,,27,67,16,4592.13,,28,69,19,4492.31,,27,70,43,4492.31,,27,64,50,4492.31,,26,67,33,4492.31,54.9,
00:42:44 11/03/20,49,54,47,45,47,43,42,41,,,28,68,38,4492.31,,28,65,35,4492.31,,28,70,21,4492.31,,27,67,26,4492.31,,28,69,29,4492.31,,27,70,24,4492.31,,27,64,35,4492.31,,26,67,37,4492.31,47.7,
00:42:54 11/03/20,46,54,56,46,55,45,45,46,,,28,68,34,4492.31,,28,65,58,4492.31,,28,70,31,4492.31,,27,67,31,4492.31,,28,69,29,4492.31,,27,70,32,4492.31,,27,64,59,4492.31,,26,67,40,4492.31,48.0,
00:43:04 11/03/20,38,49,41,37,43,37,37,37,,,28,68,11,4592.13,,28,65,30,4492.31,,28,70,14,4592.13,,27,67,9,4592.13,,28,69,11,4592.13,,27,70,6,4592.13,,27,64,11,4592.13,,26,67,12,4592.13,17.5,
00:43:14 11/03/20,38,48,40,38,42,38,37,37,,,28,68,11,4492.31,,28,65,25,4592.13,,28,70,20,4592.13,,27,67,10,4592.13,,28,69,18,4592.13,,27,70,17,4592.13,,27,64,14,4592.13,,26,67,12,4592.13,12.8,
00:43:24 11/03/20,37,45,40,37,41,37,36,36,,,28,68,15,4492.31,,28,65,17,4592.13,,28,70,21,4492.31,,27,67,10,4492.31,,28,69,15,4492.31,,27,70,7,4492.31,,27,64,9,4592.13,,26,67,12,4592.13,13.4,
00:43:34 11/03/20,36,45,38,38,42,34,35,35,,,28,68,9,4592.13,,28,65,26,4592.13,,28,70,9,4592.13,,27,67,7,4592.13,,28,69,9,4592.13,,27,70,4,4592.13,,27,64,3,4592.13,,26,67,3,4592.13,11.0,
00:43:44 11/03/20,36,41,41,35,41,35,34,33,,,28,68,5,4592.13,,28,65,13,4492.31,,28,70,9,4592.13,,27,67,1,4592.13,,28,69,13,4592.13,,27,70,7,4592.13,,27,64,0,4592.13,,26,67,7,4592.13,13.3,
00:43:54 11/03/20,35,45,38,35,40,34,34,33,,,28,68,13,4492.31,,28,65,19,4492.31,,28,70,11,4592.13,,27,67,6,4592.13,,28,69,8,4592.13,,27,70,8,4592.13,,27,64,8,4592.13,,26,67,6,4592.13,14.4,
00:44:04 11/03/20,35,43,37,37,41,33,34,33,,,28,68,16,4592.13,,28,65,19,4592.13,,28,70,10,4592.13,,27,67,13,4592.13,,28,69,5,4592.13,,27,70,8,4592.13,,27,64,8,4492.31,,26,67,8,4592.13,6.1,
00:44:14 11/03/20,35,43,44,40,39,34,35,33,,,28,68,9,4492.31,,28,65,7,4492.31,,28,70,6,4492.31,,27,67,3,4492.31,,28,69,4,4492.31,,27,70,6,4492.31,,27,64,13,4492.31,,26,67,4,4492.31,12.5,
00:44:24 11/03/20,41,46,47,45,45,39,38,38,,,28,68,19,4492.31,,28,65,21,4492.31,,28,70,11,4492.31,,27,67,13,4492.31,,28,69,16,4492.31,,27,70,16,4492.31,,27,64,16,4492.31,,26,67,13,4492.31,13.0,
00:44:34 11/03/20,36,44,45,40,37,37,35,33,,,28,68,12,4492.31,,28,65,15,4492.31,,28,70,9,4492.31,,27,67,7,4492.31,,28,69,10,4492.31,,27,70,7,4492.31,,27,64,12,4492.31,,26,67,5,4492.31,4.8,
00:44:44 11/03/20,38,37,40,34,35,33,35,34,,,28,68,13,4592.13,,28,65,29,4592.13,,28,70,19,4592.13,,27,67,12,4592.13,,28,69,13,4592.13,,27,70,16,4592.13,,27,64,15,4592.13,,26,67,16,4592.13,22.4,
00:44:54 11/03/20,41,35,34,32,33,32,34,32,,,28,68,12,4592.13,,28,65,17,4592.13,,28,70,11,4592.13,,27,67,8,4592.13,,28,69,11,4592.13,,27,70,9,4592.13,,27,64,4,4592.13,,26,67,6,4592.13,12.2,
00:45:04 11/03/20,36,37,34,32,33,33,41,33,,,28,68,6,4592.13,,28,65,17,4592.13,,28,70,8,4592.13,,27,67,9,4592.13,,28,69,4,4592.13,,27,70,4,4592.13,,27,64,4,4592.13,,26,67,12,4592.13,7.2,
00:45:14 11/03/20,33,33,32,31,33,31,32,30,,,28,68,4,2795.21,,28,65,16,2795.21,,28,70,7,2795.21,,27,67,7,2795.21,,28,69,11,2795.21,,27,70,5,2795.21,,27,64,5,2795.21,,26,67,10,2795.21,7.3,
00:45:24 11/03/20,34,35,34,32,35,32,33,32,,,28,68,20,2895.04,,28,65,41,2895.04,,28,70,23,2895.04,,27,67,13,2895.04,,28,69,27,2895.04,,27,70,23,2895.04,,27,64,32,2895.04,,26,67,21,2895.04,17.8,
00:45:34 11/03/20,35,37,35,34,36,35,35,34,,,28,68,16,3094.70,,28,65,22,3094.70,,28,70,16,3094.70,,27,67,18,3094.70,,28,69,16,3094.70,,27,70,21,3094.70,,27,64,13,3094.70,,26,67,24,3494.02,30.5,
00:45:44 11/03/20,33,32,32,31,32,32,32,31,,,28,68,13,2196.24,,28,65,19,2196.24,,28,70,16,2196.24,,27,67,17,2196.24,,28,69,14,2196.24,,27,70,19,2196.24,,27,64,19,2196.24,,26,67,22,2196.24,9.5,
00:45:54 11/03/20,35,35,34,32,34,32,33,33,,,28,68,13,3194.53,,28,65,32,3194.53,,28,70,13,2895.04,,27,67,13,2895.04,,28,69,14,2895.04,,27,70,11,2895.04,,27,64,11,2895.04,,26,67,18,2895.04,29.9,
00:46:04 11/03/20,33,33,32,31,32,30,32,31,,,28,68,12,1597.26,,28,65,20,1597.26,,28,70,14,1597.26,,27,67,11,1597.26,,28,69,12,1597.26,,27,70,12,1597.26,,27,64,14,1597.26,,26,67,15,1597.26,9.8,
00:46:14 11/03/20,31,31,31,29,32,29,30,30,,,28,68,4,1098.12,,28,65,19,1098.12,,28,70,10,1098.12,,27,67,5,1098.12,,28,69,8,1098.12,,27,70,7,1098.12,,27,64,4,1098.12,,26,67,8,1098.12,6.3,
00:46:24 11/03/20,45,39,38,40,38,37,35,36,,,28,68,14,4592.13,,28,65,61,4592.13,,28,70,22,4592.13,,27,67,28,4592.13,,28,69,25,4592.13,,27,70,28,4592.13,,27,64,14,4592.13,,26,67,34,4592.13,47.2,
00:46:34 11/03/20,42,51,54,57,41,41,38,38,,,28,68,14,4492.31,,28,65,48,4592.13,,28,70,65,4592.13,,27,67,54,4592.13,,28,69,7,4592.13,,27,70,7,4592.13,,27,64,9,4592.13,,26,67,26,4592.13,60.9,
00:46:44 11/03/20,31,32,30,30,32,31,31,30,,,28,68,2,1996.58,,28,65,24,1996.58,,28,70,8,1996.58,,27,67,5,1996.58,,28,69,16,1996.58,,27,70,10,1996.58,,27,64,8,1996.58,,26,67,6,1996.58,6.6,
00:46:54 11/03/20,30,31,31,30,32,30,31,29,,,28,68,2,1297.78,,28,65,15,1297.78,,28,70,9,1297.78,,27,67,0,1297.78,,28,69,20,1297.78,,27,70,5,1297.78,,27,64,2,1297.78,,26,67,6,1297.78,8.7,
00:47:04 11/03/20,31,31,30,30,31,29,31,29,,,28,68,0,798.63,,28,65,11,798.63,,28,70,4,798.63,,27,67,3,798.63,,28,69,4,798.63,,27,70,9,798.63,,27,64,4,798.63,,26,67,3,798.63,6.8,
00:47:14 11/03/20,37,40,40,36,38,36,36,36,,,28,68,10,4492.31,,28,65,18,4492.31,,28,70,11,4492.31,,27,67,2,4492.31,,28,69,0,4492.31,,27,70,0,4492.31,,27,64,2,4492.31,,26,67,8,4492.31,12.7,
00:47:24 11/03/20,31,31,30,30,30,30,30,29,,,28,68,2,798.63,,28,65,11,798.63,,28,70,8,798.63,,27,67,10,798.63,,28,69,15,798.63,,27,70,5,798.63,,27,64,7,798.63,,26,67,5,798.63,7.3,
00:47:34 11/03/20,33,32,32,30,31,31,31,30,,,28,68,16,798.63,,28,65,17,798.63,,28,70,14,798.63,,27,67,8,798.63,,28,69,8,798.63,,27,70,8,798.63,,27,64,8,798.63,,26,67,6,798.63,8.4,
00:47:44 11/03/20,33,32,33,30,32,33,32,32,,,28,68,19,4092.99,,28,65,9,4092.99,,28,70,4,3793.50,,27,67,4,3793.50,,28,69,1,3793.50,,27,70,10,3793.50,,27,64,4,3793.50,,26,67,21,3793.50,15.2,
00:47:54 11/03/20,34,32,32,31,32,31,32,31,,,28,68,8,4691.96,,28,65,13,4691.96,,28,70,8,4691.96,,27,67,11,4691.96,,28,69,9,4691.96,,27,70,6,4691.96,,27,64,3,4691.96,,26,67,5,4691.96,12.8,
00:48:04 11/03/20,32,32,31,30,32,31,31,31,,,28,68,7,1796.92,,28,65,21,1796.92,,28,70,8,1796.92,,27,67,3,2196.24,,28,69,8,2196.24,,27,70,5,2196.24,,27,64,7,2196.24,,26,67,8,2196.24,10.6,
00:48:14 11/03/20,31,30,31,30,30,29,29,29,,,28,68,7,1297.78,,28,65,11,1297.78,,28,70,4,1297.78,,27,67,3,1297.78,,28,69,8,1297.78,,27,70,4,1297.78,,27,64,3,1297.78,,26,67,6,1297.78,6.4,
00:48:24 11/03/20,32,32,32,31,32,31,31,31,,,28,68,10,2795.21,,28,65,16,2795.21,,28,70,7,2795.21,,27,67,8,2795.21,,28,69,18,2795.21,,27,70,5,2795.21,,27,64,7,2795.21,,26,67,14,2795.21,17.5,
00:48:34 11/03/20,31,31,30,29,31,30,30,29,,,28,68,7,2096.41,,28,65,8,2096.41,,28,70,3,2096.41,,27,67,2,2096.41,,28,69,17,2096.41,,27,70,8,2096.41,,27,64,6,2096.41,,26,67,19,2096.41,4.9,
00:48:44 11/03/20,31,32,31,30,31,30,30,30,,,28,68,6,2795.21,,28,65,11,2795.21,,28,70,3,2795.21,,27,67,6,2795.21,,28,69,15,2795.21,,27,70,3,2795.21,,27,64,7,2795.21,,26,67,6,2795.21,8.3,
00:48:54 11/03/20,31,31,31,29,31,30,30,29,,,28,68,6,1297.78,,28,65,22,1297.78,,28,70,13,1297.78,,27,67,11,1297.78,,28,69,8,1297.78,,27,70,2,1297.78,,27,64,14,1297.78,,26,67,8,1297.78,14.1,
00:49:04 11/03/20,31,30,31,29,30,29,29,29,,,28,68,16,3194.53,,28,65,6,3194.53,,28,70,5,3194.53,,27,67,3,3194.53,,28,69,13,3194.53,,27,70,5,3194.53,,27,64,3,3194.53,,26,67,10,3194.53,6.9,
00:49:14 11/03/20,32,32,31,30,32,30,31,30,,,28,68,1,4592.13,,28,65,14,4592.13,,28,70,9,4592.13,,27,67,3,4592.13,,28,69,4,4592.13,,27,70,1,4592.13,,27,64,1,4592.13,,26,67,5,4592.13,7.7,
00:49:24 11/03/20,31,31,31,29,30,29,29,29,,,28,68,9,1397.61,,28,65,15,1397.61,,28,70,7,1397.61,,27,67,4,1397.61,,28,69,7,1397.61,,27,70,6,1397.61,,27,64,4,1397.61,,26,67,4,1397.61,8.4,
00:49:34 11/03/20,32,32,31,30,31,30,30,29,,,28,68,6,1597.26,,28,65,17,1597.26,,28,70,13,1597.26,,27,67,6,1597.26,,28,69,3,1597.26,,27,70,14,1597.26,,27,64,12,1597.26,,26,67,16,1597.26,14.5,
00:49:44 11/03/20,31,31,30,29,30,29,29,29,,,28,68,6,798.63,,28,65,8,798.63,,28,70,10,798.63,,27,67,3,798.63,,28,69,16,798.63,,27,70,8,798.63,,27,64,5,798.63,,26,67,7,798.63,7.7,
00:49:54 11/03/20,32,31,31,30,31,30,31,30,,,28,68,8,4592.13,,28,65,19,4592.13,,28,70,13,4592.13,,27,67,13,4592.13,,28,69,3,4592.13,,27,70,3,4592.13,,27,64,3,4592.13,,26,67,13,4592.13,8.8,
00:50:04 11/03/20,31,30,30,29,31,29,30,29,,,28,68,15,798.63,,28,65,26,798.63,,28,70,7,798.63,,27,67,7,798.63,,28,69,13,798.63,,27,70,3,798.63,,27,64,1,798.63,,26,67,3,798.63,5.7,
00:50:14 11/03/20,32,31,31,29,31,30,30,29,,,28,68,4,1896.75,,28,65,17,1896.75,,28,70,17,1896.75,,27,67,3,1896.75,,28,69,4,1896.75,,27,70,3,1896.75,,27,64,4,1896.75,,26,67,10,1896.75,7.1,
00:50:24 11/03/20,32,32,32,30,31,31,30,30,,,28,68,8,3993.16,,28,65,9,3693.67,,28,70,12,3693.67,,27,67,3,3693.67,,28,69,8,3693.67,,27,70,6,3693.67,,27,64,6,3693.67,,26,67,12,3693.67,16.2,
00:50:34 11/03/20,31,32,31,29,30,30,30,30,,,28,68,3,4691.96,,28,65,32,4492.31,,28,70,18,4691.96,,27,67,11,4592.13,,28,69,11,4691.96,,27,70,7,4691.96,,27,64,6,4691.96,,26,67,7,4691.96,7.9,
00:50:44 11/03/20,30,31,31,28,30,29,29,28,,,28,68,6,1197.95,,28,65,13,1197.95,,28,70,10,1197.95,,27,67,7,1197.95,,28,69,13,1197.95,,27,70,7,1197.95,,27,64,7,1197.95,,26,67,8,1197.95,15.2,
00:50:54 11/03/20,30,31,30,29,30,29,29,29,,,28,68,8,1197.95,,28,65,19,1197.95,,28,70,14,1197.95,,27,67,8,1197.95,,28,69,13,1197.95,,27,70,8,1197.95,,27,64,7,1197.95,,26,67,5,1197.95,12.9,
00:51:04 11/03/20,30,31,30,29,30,29,29,29,,,28,68,5,1098.12,,28,65,2,1098.12,,28,70,5,1098.12,,27,67,3,1098.12,,28,69,7,1098.12,,27,70,3,1098.12,,27,64,5,1098.12,,26,67,2,1098.12,8.7,
00:51:14 11/03/20,30,31,30,28,30,29,29,28,,,28,68,8,798.63,,28,65,10,798.63,,28,70,7,798.63,,27,67,7,798.63,,28,69,5,798.63,,27,70,2,798.63,,27,64,5,798.63,,26,67,5,798.63,9.4,
00:51:24 11/03/20,29,30,30,28,30,29,29,28,,,28,68,2,1098.12,,28,65,11,1098.12,,28,70,11,1098.12,,27,67,4,1098.12,,28,69,3,1098.12,,27,70,7,1098.12,,27,64,4,1098.12,,26,67,7,1098.12,7.3,
00:51:34 11/03/20,30,31,30,29,30,29,29,28,,,28,68,13,798.63,,28,65,16,798.63,,28,70,2,798.63,,27,67,3,798.63,,28,69,8,798.63,,27,70,6,798.63,,27,64,11,798.63,,26,67,3,798.63,5.9,
00:51:44 11/03/20,31,30,30,28,30,29,30,28,,,28,68,8,2495.73,,28,65,8,2495.73,,28,70,4,2495.73,,27,67,9,2495.73,,28,69,14,2495.73,,27,70,6,2495.73,,27,64,6,2495.73,,26,67,7,2495.73,5.8,
00:51:54 11/03/20,29,31,29,28,30,29,29,28,,,28,68,2,798.63,,28,65,18,798.63,,28,70,12,798.63,,27,67,4,798.63,,28,69,7,798.63,,27,70,4,798.63,,27,64,7,798.63,,26,67,4,798.63,7.6,
00:52:04 11/03/20,30,31,30,29,30,30,29,28,,,28,68,2,4592.13,,28,65,9,4592.13,,28,70,5,4691.96,,27,67,2,4691.96,,28,69,7,4691.96,,27,70,4,4691.96,,27,64,5,4691.96,,26,67,8,4691.96,7.0,
00:52:14 11/03/20,30,31,31,30,31,30,30,30,,,28,68,7,4691.96,,28,65,5,4691.96,,28,70,5,4691.96,,27,67,4,4691.96,,28,69,10,4691.96,,27,70,5,4592.13,,27,64,2,4691.96,,26,67,7,4691.96,8.0,
00:52:24 11/03/20,30,30,30,28,30,29,29,28,,,28,68,3,798.63,,28,65,8,798.63,,28,70,6,798.63,,27,67,3,798.63,,28,69,10,798.63,,27,70,5,798.63,,27,64,3,798.63,,26,67,11,798.63,6.6,
00:52:34 11/03/20,29,31,31,28,30,29,29,28,,,28,68,10,1197.95,,28,65,7,1197.95,,28,70,8,1197.95,,27,67,5,1197.95,,28,69,5,1197.95,,27,70,7,1197.95,,27,64,2,1197.95,,26,67,11,1197.95,6.5,
00:52:44 11/03/20,31,31,30,29,30,29,29,29,,,28,68,6,798.63,,28,65,8,798.63,,28,70,10,798.63,,27,67,2,798.63,,28,69,11,798.63,,27,70,6,798.63,,27,64,10,798.63,,26,67,13,798.63,8.0,
00:52:54 11/03/20,31,31,31,30,31,29,31,30,,,28,68,5,1297.78,,28,65,14,1297.78,,28,70,8,1297.78,,27,67,10,1297.78,,28,69,8,1297.78,,27,70,7,1297.78,,27,64,7,1297.78,,26,67,4,1297.78,21.7,
00:53:04 11/03/20,31,31,30,29,30,30,30,30,,,28,68,6,4092.99,,28,65,10,4092.99,,28,70,10,4092.99,,27,67,5,4092.99,,28,69,10,4092.99,,27,70,5,4092.99,,27,64,3,4092.99,,26,67,13,4092.99,8.8,
00:53:14 11/03/20,31,31,29,28,30,29,29,29,,,28,68,8,798.63,,28,65,17,798.63,,28,70,22,798.63,,27,67,9,798.63,,28,69,19,798.63,,27,70,11,798.63,,27,64,11,798.63,,26,67,11,798.63,15.5,
00:53:24 11/03/20,30,31,30,28,30,29,29,29,,,28,68,13,2895.04,,28,65,16,2895.04,,28,70,5,2895.04,,27,67,1,2895.04,,28,69,7,2895.04,,27,70,5,2895.04,,27,64,16,2895.04,,26,67,14,2895.04,8.5,
00:53:34 11/03/20,31,31,30,29,30,29,29,28,,,28,68,4,798.63,,28,65,9,798.63,,28,70,1,798.63,,27,67,3,798.63,,28,69,1,798.63,,27,70,4,798.63,,27,64,4,798.63,,26,67,9,798.63,8.3,
00:53:44 11/03/20,29,30,29,28,30,28,29,28,,,28,68,9,1597.26,,28,65,13,1597.26,,28,70,6,1597.26,,27,67,10,1597.26,,28,69,13,1597.26,,27,70,3,1597.26,,27,64,6,1597.26,,26,67,6,1597.26,7.4,
00:53:54 11/03/20,31,31,30,29,30,29,30,29,,,28,68,3,2196.24,,28,65,6,2196.24,,28,70,3,2196.24,,27,67,12,2196.24,,28,69,1,2196.24,,27,70,6,2196.24,,27,64,5,2196.24,,26,67,11,2196.24,19.3,
00:54:04 11/03/20,31,31,30,28,30,29,29,29,,,28,68,7,3793.50,,28,65,7,3793.50,,28,70,2,3793.50,,27,67,5,3793.50,,28,69,14,3793.50,,27,70,5,3793.50,,27,64,3,3793.50,,26,67,2,3793.50,5.2,
00:54:14 11/03/20,30,30,29,28,31,29,29,28,,,28,68,18,4691.96,,28,65,4,4691.96,,28,70,6,4691.96,,27,67,5,4691.96,,28,69,5,4691.96,,27,70,9,4592.13,,27,64,9,4691.96,,26,67,10,4691.96,7.2,
00:54:24 11/03/20,29,30,30,28,30,29,29,28,,,28,68,7,1597.26,,28,65,12,1597.26,,28,70,7,1597.26,,27,67,6,1597.26,,28,69,15,1597.26,,27,70,7,1597.26,,27,64,7,1597.26,,26,67,10,1597.26,7.3,
00:54:34 11/03/20,30,31,29,28,30,28,29,29,,,28,68,5,2196.24,,28,65,8,2196.24,,28,70,2,2196.24,,27,67,2,2196.24,,28,69,7,2196.24,,27,70,3,2196.24,,27,64,8,2196.24,,26,67,6,2196.24,5.4,
00:54:44 11/03/20,30,31,29,28,30,29,29,29,,,28,68,15,998.29,,28,65,7,998.29,,28,70,10,998.29,,27,67,2,998.29,,28,69,11,998.29,,27,70,4,998.29,,27,64,2,998.29,,26,67,5,998.29,5.2,
